order_item_id,order_id,product_id,quantity,unit_price,discount_pct
872,629,18,1,63.24,4.0
873,629,19,1,32.19,2.3
874,630,50,1,35.41,2.7
875,631,20,1,45.18,3.7
876,631,1,2,102.98,3.3
877,632,42,1,94.51,6.9
878,633,25,2,86.89,0.0
879,634,2,1,125.74,0.0
880,635,15,2,35.13,7.8
881,636,36,1,37.55,10.3
882,636,16,1,111.54,7.4
883,637,37,2,96.62,10.6
884,638,19,1,29.8,9.6
885,638,53,1,115.84,0.6
886,639,11,1,101.87,0.0
887,639,49,1,52.58,0.0
888,640,14,1,60.6,2.7
889,641,2,1,112.48,10.5
890,641,6,1,68.55,1.4
891,642,4,1,100.99,13.4
892,642,57,1,54.93,0.3
893,643,52,2,56.29,0.0
894,644,59,1,98.22,13.9
895,645,49,1,49.99,4.9
896,646,14,1,57.24,8.1
897,647,38,1,23.13,0.0
898,648,12,1,132.04,10.6
899,649,32,1,91.06,0.0
900,650,25,1,86.89,0.0
901,651,42,2,91.29,10.1
902,652,3,1,33.32,0.0
903,653,15,1,32.76,14.0
904,654,20,1,44.83,4.4
905,655,49,1,51.03,3.0
906,655,32,1,83.1,8.7
907,656,59,1,112.22,1.6
908,657,35,1,20.4,3.6
909,658,39,1,54.0,1.8
910,659,62,1,24.72,9.0
911,659,33,2,90.49,3.5
912,659,32,1,82.18,9.8
913,660,51,1,132.04,0.0
914,660,62,1,26.71,1.6
915,661,22,1,91.94,2.3
916,662,53,1,106.92,8.2
917,663,48,1,55.44,0.0
918,664,17,1,49.9,7.3
919,665,53,1,116.49,0.0
920,666,54,1,62.42,4.8
921,667,23,1,123.67,2.1
922,667,10,1,113.61,5.0
923,668,14,1,56.59,9.2
924,669,21,1,71.04,6.9
925,670,26,1,35.05,0.0
926,670,29,1,72.81,0.6
927,671,9,1,70.27,1.9
928,671,56,1,64.72,0.0
929,671,39,1,51.27,6.8
930,672,57,1,49.21,10.7
931,672,44,1,101.29,0.0
932,673,23,2,123.59,2.2
933,673,64,1,47.12,6.4
934,674,52,1,51.52,8.5
935,675,66,1,38.32,10.9
936,676,16,1,112.02,7.0
937,676,3,1,29.66,11.0
938,676,50,1,31.9,12.3
939,677,14,1,55.57,10.8
940,678,46,1,38.01,0.0
941,678,53,2,103.44,11.2
942,679,60,1,67.16,5.8
943,679,9,1,71.64,0.0
944,680,29,2,68.21,6.8
945,681,52,1,56.29,0.0
946,681,51,1,131.75,0.2
947,682,42,1,93.69,7.7
948,683,60,1,69.62,2.3
949,683,30,1,25.97,14.1
950,684,58,2,42.97,0.0
951,684,1,2,103.77,2.6
952,685,23,2,115.9,8.2
953,686,14,1,55.72,10.6
954,686,2,1,125.74,0.0
955,687,60,1,70.16,1.6
956,688,14,1,61.69,1.0
957,688,43,1,16.22,10.0
958,689,31,1,95.34,0.0
959,690,61,1,78.46,13.2
960,691,62,1,26.26,3.3
961,691,34,1,76.38,2.5
962,692,18,1,65.9,0.0
963,693,57,1,49.81,9.6
964,693,24,1,54.21,8.4
965,694,15,1,34.21,10.2
966,694,44,1,93.79,7.4
967,694,22,2,88.96,5.4
968,695,48,2,53.69,3.2
969,696,54,1,64.14,2.2
970,696,61,1,86.17,4.6
971,696,40,1,86.41,4.6
972,697,57,1,55.12,0.0
973,698,20,1,46.9,0.0
974,699,21,1,72.56,4.9
975,699,20,1,46.74,0.3
976,700,44,1,97.1,4.1
977,701,38,3,22.84,1.3
978,701,49,2,52.58,0.0
979,702,31,1,89.33,6.3
980,703,49,1,52.58,0.0
981,703,15,1,35.57,6.6
982,704,41,1,85.79,7.7
983,705,41,1,87.39,6.0
984,706,56,1,64.72,0.0
985,707,13,1,94.21,4.6
986,708,5,2,32.48,0.0
987,708,29,1,67.53,7.8
988,709,22,1,82.24,12.6
989,709,33,1,89.21,4.9
990,710,52,2,56.1,0.3
991,711,37,1,97.62,9.7
992,712,38,1,20.85,9.8
993,712,39,1,49.32,10.3
994,713,34,1,68.08,13.1
995,714,57,1,54.95,0.3
996,715,62,1,23.31,14.1
997,716,48,1,55.44,0.0
998,716,9,1,67.78,5.4
999,717,19,1,32.14,2.5
1000,718,37,1,104.53,3.3
1001,718,18,1,62.93,4.5
1002,719,54,1,57.89,11.7
1003,720,62,1,27.15,0.0
1004,721,13,1,97.85,0.9
1005,722,57,1,52.01,5.6
1006,723,38,1,21.54,6.9
1007,724,58,1,40.57,5.6
1008,724,22,1,90.87,3.4
1009,725,3,2,32.85,1.4
1010,726,56,1,61.89,4.4
1011,727,50,2,32.26,11.4
1012,728,30,1,27.78,8.1
1013,728,56,2,57.34,11.4
1014,729,34,2,71.27,9.0
1015,730,61,1,85.3,5.6
1016,730,33,1,89.06,5.1
1017,731,63,1,21.36,6.4
1018,732,30,1,28.34,6.3
1019,733,5,1,28.12,13.4
1020,734,22,1,90.67,3.6
1021,735,28,1,108.62,0.6
1022,735,25,1,83.68,3.7
1023,736,55,2,29.63,10.0
1024,737,24,1,55.71,5.8
1025,738,5,1,29.33,9.7
1026,738,41,1,89.13,4.1
1027,739,52,1,56.29,0.0
1028,740,15,1,35.8,6.0
1029,741,54,1,65.58,0.0
1030,742,53,1,99.11,14.9
1031,742,24,1,56.22,5.0
1032,743,44,1,101.29,0.0
1033,743,3,1,29.61,11.1
1034,744,37,1,105.79,2.1
1035,744,57,1,53.12,3.6
1036,745,47,1,63.85,5.5
1037,745,12,1,131.08,11.2
1038,746,20,1,42.71,8.9
1039,747,26,1,32.45,7.4
1040,748,41,1,86.95,6.4
1041,749,55,1,32.26,2.1
1042,749,33,1,92.59,1.3
1043,750,58,2,38.77,9.8
1044,751,65,1,28.43,8.1
1045,752,48,1,55.44,0.0
1046,752,39,1,47.77,13.1
1047,753,30,1,25.67,15.1
1048,753,21,1,72.64,4.8
1049,754,2,3,120.31,4.3
1050,755,19,2,31.53,4.3
1051,756,64,1,50.33,0.0
1052,757,47,1,62.91,6.9
1053,757,66,1,40.29,6.3
1054,757,24,1,56.39,4.7
1055,758,59,1,109.89,3.6
1056,758,18,1,65.9,0.0
1057,759,18,1,62.44,5.2
1058,759,2,1,113.39,9.8
1059,760,50,2,35.14,3.4
1060,761,64,1,50.33,0.0
1061,761,58,1,38.31,10.8
1062,761,17,1,52.83,1.9
1063,762,27,3,115.72,0.0
1064,762,11,1,98.75,3.1
1065,763,55,1,31.23,5.2
1066,763,23,1,126.32,0.0
1067,764,64,1,43.71,13.1
1068,765,38,1,22.04,4.7
1069,766,13,1,98.72,0.0
1070,767,28,1,109.29,0.0
1071,768,28,1,101.64,7.0
1072,768,24,1,50.06,15.4
1073,769,27,1,106.64,7.9
1074,770,15,1,35.67,6.4
1075,771,28,1,107.32,1.8
1076,772,15,1,36.55,4.1
1077,772,49,1,47.91,8.9
1078,772,60,1,71.25,0.0
1079,773,12,1,144.89,1.9
1080,774,17,1,50.06,7.0
1081,774,44,1,99.4,1.9
1082,774,57,2,55.12,0.0
1083,775,8,1,63.95,0.0
1084,776,2,1,123.81,1.5
1085,777,58,1,39.92,7.1
1086,778,24,1,54.23,8.3
1087,779,45,1,34.67,6.0
1088,780,27,1,107.77,6.9
1089,781,44,1,89.89,11.3
1090,782,35,1,18.05,14.7
1091,783,8,1,58.29,8.9
1092,784,3,1,33.19,0.4
1093,785,11,3,97.16,4.6
1094,786,53,1,95.31,18.2
1095,787,24,2,58.91,0.4
1096,787,17,1,49.27,8.5
1097,788,14,2,56.04,10.1
1098,789,27,1,107.88,6.8
1099,790,64,1,49.64,1.4
1100,791,59,1,105.78,7.2
1101,792,21,1,67.57,11.4
1102,792,39,1,51.55,6.3
1103,793,65,1,30.93,0.0
1104,793,49,1,52.58,0.0
1105,794,45,1,34.25,7.2
1106,794,17,1,48.63,9.7
1107,795,22,1,91.49,2.8
1108,795,6,1,66.92,3.8
1109,796,11,1,96.97,4.8
1110,797,44,1,95.79,5.4
1111,797,3,1,30.57,8.3
1112,798,63,1,21.81,4.4
1113,799,30,1,27.72,8.3
1114,800,60,1,64.44,9.6
1115,800,2,1,114.85,8.7
1116,800,18,1,65.55,0.5
1117,801,3,1,32.34,2.9
1118,802,42,1,98.57,2.9
1119,803,19,1,31.68,3.9
1120,804,50,1,36.39,0.0
1121,805,3,1,33.32,0.0
1122,806,14,2,58.93,5.4
1123,806,23,1,117.77,6.8
1124,807,50,1,34.75,4.5
1125,807,42,1,98.86,2.6
1126,808,61,1,85.21,5.7
1127,808,1,2,99.11,6.9
1128,809,13,1,82.57,16.4
1129,809,2,1,117.53,6.5
1130,810,21,1,66.32,13.1
1131,811,3,1,32.72,1.8
1132,811,8,1,60.23,5.8
1133,812,10,1,101.05,15.5
1134,812,27,1,106.9,7.6
1135,813,58,1,40.61,5.5
1136,814,8,1,63.95,0.0
1137,815,15,2,31.36,17.7
1138,815,16,1,116.39,3.4
1139,816,18,1,64.01,2.9
1140,817,38,1,20.36,12.0
1141,817,24,1,55.82,5.7
1142,818,66,1,37.71,12.3
1143,819,38,1,23.13,0.0
1144,819,7,1,96.48,6.1
1145,820,61,1,84.39,6.6
1146,821,10,1,118.17,1.1
1147,821,52,1,54.2,3.7
1148,822,30,1,27.31,9.7
1149,823,20,1,43.9,6.4
1150,823,59,1,114.03,0.0
1151,824,56,2,57.13,11.7
1152,825,15,1,36.37,4.5
1153,826,11,1,93.42,8.3
1154,827,47,1,63.9,5.5
1155,827,25,1,83.26,4.2
1156,828,21,2,76.05,0.3
1157,829,18,1,65.87,0.0
1158,830,19,1,29.8,9.6
1159,831,23,1,117.38,7.1
1160,832,43,3,15.92,11.7
1161,832,58,1,42.97,0.0
1162,833,48,2,52.34,5.6
1163,833,9,1,63.73,11.0
1164,834,40,1,82.48,8.9
1165,835,25,1,82.9,4.6
1166,836,7,1,102.7,0.0
1167,837,66,1,36.45,15.2
1168,838,27,1,112.63,2.7
1169,839,42,1,96.66,4.8
1170,840,47,1,63.53,6.0
1171,841,10,1,119.54,0.0
1172,842,51,2,126.12,4.5
1173,843,12,1,139.83,5.3
1174,844,27,1,106.61,7.9
1175,845,39,1,50.15,8.8
1176,845,42,1,93.19,8.2
1177,845,59,1,109.03,4.4
1178,846,3,1,32.62,2.1
1179,846,13,2,93.56,5.2
1180,847,41,1,91.57,1.5
1181,848,14,1,56.48,9.3
1182,849,38,1,22.04,4.7
1183,849,40,1,83.1,8.2
1184,850,24,1,55.22,6.7
1185,851,64,1,48.45,3.7
1186,851,38,1,22.58,2.4
1187,852,20,2,44.72,4.6
1188,853,43,1,16.35,9.3
1189,853,28,1,104.27,4.6
1190,854,17,1,50.85,5.6
1191,855,36,1,38.46,8.2
1192,856,15,2,30.36,20.3
1193,857,24,1,53.51,9.6
1194,858,13,1,95.39,3.4
1195,859,38,1,21.52,6.9
1196,860,25,1,74.33,14.5
1197,861,52,1,55.07,2.2
1198,861,56,2,64.72,0.0
1199,862,59,1,112.19,1.6
1200,863,58,1,39.36,8.4
1201,864,50,1,35.96,1.2
1202,864,36,1,40.98,2.2
1203,865,60,1,70.06,1.7
1204,865,44,1,89.71,11.4
1205,866,29,1,73.22,0.0
1206,866,11,1,92.68,9.0
1207,867,25,1,83.56,3.8
1208,868,58,1,39.49,8.1
1209,868,30,1,28.56,5.6
1210,869,22,2,87.99,6.5
1211,870,51,1,131.33,0.5
1212,871,62,2,24.88,8.4
1213,872,18,1,63.6,3.5
1214,873,47,1,67.04,0.8
1215,874,5,1,32.23,0.8
1216,875,12,1,131.85,10.7
1217,876,34,1,78.34,0.0
1218,876,8,1,63.95,0.0
1219,877,65,1,28.59,7.6
1220,878,12,1,144.5,2.1
1221,879,37,2,108.1,0.0
1222,880,54,1,63.19,3.6
1223,880,4,1,116.58,0.0
1224,881,25,1,81.63,6.1
1225,882,22,1,87.56,6.9
1226,883,22,1,91.7,2.5
1227,884,53,1,106.53,8.5
1228,885,65,1,29.89,3.4
1229,886,58,1,39.62,7.8
1230,887,27,1,108.48,6.3
1231,888,64,2,47.22,6.2
1232,889,17,1,53.85,0.0
1233,890,39,3,47.41,13.8
1234,891,28,1,108.33,0.9
1235,892,62,1,25.94,4.4
1236,893,47,1,64.1,5.2
1237,894,16,2,111.71,7.2
1238,894,49,1,46.99,10.6
1239,895,32,1,87.12,4.3
1240,896,48,1,48.98,11.7
1241,896,39,1,50.97,7.3
1242,897,32,1,85.54,6.1
1243,897,36,1,38.39,8.3
1244,897,16,1,113.9,5.4
1245,898,11,2,101.87,0.0
1246,899,51,1,132.04,0.0
1247,899,60,1,66.95,6.1
1248,900,45,1,34.88,5.4
1249,901,32,1,88.38,2.9
1250,902,2,1,121.71,3.2
1251,903,36,2,40.41,3.5
1252,904,58,1,40.17,6.5
1253,905,27,1,115.72,0.0
1254,906,47,1,62.24,7.9
1255,907,31,1,90.03,5.6
1256,907,65,1,27.69,10.5
1257,908,52,1,49.65,11.8
1258,908,22,1,94.09,0.0
1259,909,16,1,110.73,8.1
1260,910,33,1,85.54,8.8
1261,911,66,1,42.24,1.7
1262,912,49,1,52.58,0.0
1263,912,42,1,96.09,5.3
1264,913,61,2,90.36,0.0
1265,913,24,1,53.5,9.6
1266,914,41,1,86.14,7.3
1267,914,42,1,101.51,0.0
1268,915,24,1,55.32,6.5
1269,915,8,1,62.91,1.6
1270,916,26,1,32.26,8.0
1271,917,24,1,49.05,17.1
1272,917,21,1,70.4,7.7
1273,918,19,1,29.36,10.9
1274,919,5,2,31.18,4.0
1275,920,7,2,102.7,0.0
1276,921,43,1,18.02,0.0
1277,922,26,1,33.0,5.9
1278,923,44,1,96.2,5.0
1279,924,27,1,108.05,6.6
1280,925,39,2,54.99,0.0
1281,926,43,1,16.46,8.7
1282,926,56,1,61.42,5.1
1283,927,17,1,51.17,5.0
1284,927,57,2,51.9,5.8
1285,928,19,1,31.25,5.2
1286,929,52,1,50.48,10.3
1287,929,39,1,51.22,6.9
1288,930,34,2,71.45,8.8
1289,931,53,1,112.19,3.7
1290,932,18,1,59.0,10.5
1291,932,50,2,34.22,6.0
1292,933,65,1,29.65,4.1
1293,934,3,1,30.18,9.4
1294,935,32,1,84.37,7.3
1295,935,65,1,28.58,7.6
1296,936,36,1,40.42,3.5
1297,937,33,1,92.48,1.4
1298,938,12,1,146.47,0.8
1299,938,21,2,69.15,9.4
1300,939,59,1,110.22,3.3
1301,939,63,1,22.09,3.2
1302,939,27,1,102.6,11.3
1303,940,66,1,35.41,17.6
1304,941,26,1,34.77,0.8
1305,941,55,1,32.04,2.7
1306,942,23,1,123.27,2.4
1307,943,64,1,49.92,0.8
1308,944,26,1,32.67,6.8
1309,945,30,1,29.88,1.2
1310,946,30,1,30.21,0.1
1311,946,2,1,120.61,4.1
1312,947,24,1,49.51,16.3
1313,948,40,1,90.53,0.0
1314,949,63,1,22.82,0.0
1315,949,19,2,32.3,2.0
1316,949,21,1,71.77,5.9
1317,950,26,1,33.33,4.9
1318,951,65,1,29.13,5.8
1319,952,46,1,32.13,15.5
1320,953,18,1,63.55,3.6
1321,953,66,1,38.61,10.2
1322,953,65,1,25.66,17.0
1323,954,66,1,41.16,4.2
1324,954,63,1,22.29,2.3
1325,955,15,1,38.1,0.0
1326,956,65,1,30.77,0.5
1327,957,65,1,28.35,8.4
1328,958,37,1,101.73,5.9
1329,959,62,1,27.15,0.0
1330,960,3,2,33.32,0.0
1331,961,41,1,91.14,1.9
1332,961,53,1,112.41,3.5
1333,962,9,1,63.38,11.5
1334,963,33,1,84.62,9.8
1335,963,59,1,106.46,6.6
1336,964,25,1,85.76,1.3
1337,965,14,1,58.37,6.3
1338,966,25,1,85.35,1.8
1339,967,41,1,92.93,0.0
1340,968,23,1,109.05,13.7
1341,969,50,1,35.71,1.9
1342,970,54,1,63.99,2.4
1343,971,31,1,94.3,1.1
1344,972,28,1,107.42,1.7
1345,973,35,1,20.88,1.3
1346,974,57,1,55.12,0.0
1347,974,61,1,90.36,0.0
1348,975,64,1,46.55,7.5
1349,976,23,1,119.3,5.6
1350,976,53,1,104.31,10.5
1351,977,34,1,72.6,7.3
1352,978,47,1,66.72,1.3
1353,979,33,2,93.0,0.9
1354,980,61,1,90.36,0.0
1355,981,60,2,71.19,0.1
1356,981,30,3,29.08,3.8
1357,982,10,1,119.54,0.0
1358,983,10,2,110.74,7.4
1359,983,2,1,110.57,12.1
1360,984,56,1,58.87,9.0
1361,985,6,1,64.45,7.3
1362,986,63,1,22.25,2.5
1363,986,44,1,96.16,5.1
1364,987,56,1,64.72,0.0
1365,988,6,1,63.94,8.0
1366,989,13,1,85.78,13.1
1367,989,2,1,122.57,2.5
1368,990,7,2,95.58,6.9
1369,991,12,1,136.16,7.8
1370,992,51,2,129.07,2.2
1371,992,19,1,27.68,16.0
1372,993,38,1,20.57,11.1
1373,993,59,1,114.03,0.0
1374,994,40,1,84.74,6.4
1375,994,10,1,100.18,16.2
1376,995,38,1,23.13,0.0
1377,996,52,1,52.15,7.4
1378,997,51,1,127.33,3.6
1379,997,2,1,107.13,14.8
1380,998,49,1,46.45,11.7
1381,998,1,1,92.49,13.2
1382,998,65,1,30.8,0.4
1383,999,36,1,39.61,5.4
1384,1000,22,2,84.9,9.8
1385,1000,53,1,104.66,10.2
1386,1001,27,1,99.94,13.6
1387,1002,38,1,23.13,0.0
1388,1003,65,1,29.45,4.8
1389,1003,16,1,105.75,12.2
1390,1004,44,1,97.66,3.6
1391,1005,42,1,88.78,12.5
1392,1006,31,1,81.46,14.6
1393,1006,34,1,73.25,6.5
1394,1007,51,1,125.91,4.6
1395,1008,60,1,63.75,10.5
1396,1008,2,1,121.65,3.3
1397,1009,49,1,52.5,0.1
1398,1010,31,1,95.34,0.0
1399,1010,49,1,51.31,2.4
1400,1011,64,1,49.01,2.6
1401,1012,15,1,33.04,13.3
1402,1012,56,3,58.42,9.7
1403,1012,12,1,136.19,7.8
1404,1013,42,2,100.75,0.7
1405,1013,50,3,31.84,12.5
1406,1013,53,1,116.49,0.0
1407,1014,25,1,83.04,4.4
1408,1014,9,2,63.55,11.3
1409,1015,50,3,32.31,11.2
1410,1016,35,1,21.17,0.0
1411,1017,57,1,54.23,1.6
1412,1017,1,1,100.68,5.5
1413,1018,33,1,85.7,8.6
1414,1019,42,1,97.18,4.3
1415,1020,29,1,73.22,0.0
1416,1021,41,1,92.93,0.0
1417,1022,3,1,29.82,10.5
1418,1022,32,2,83.26,8.6
1419,1022,35,2,19.31,8.8
1420,1023,23,1,118.38,6.3
1421,1023,59,1,110.43,3.2
1422,1024,52,1,55.49,1.4
1423,1025,64,1,43.97,12.6
1424,1026,6,2,66.52,4.3
1425,1027,10,1,111.57,6.7
1426,1027,54,1,59.36,9.5
1427,1028,54,1,65.58,0.0
1428,1029,48,1,55.44,0.0
1429,1030,29,1,73.22,0.0
1430,1031,3,1,29.73,10.8
1431,1032,59,1,106.47,6.6
1432,1033,10,2,112.32,6.0
1433,1034,16,1,120.44,0.0
1434,1035,10,3,119.54,0.0
1435,1035,29,1,70.71,3.4
1436,1036,28,1,105.5,3.5
1437,1036,50,2,34.85,4.2
1438,1037,48,2,55.44,0.0
1439,1037,10,1,106.57,10.9
1440,1038,64,1,50.33,0.0
1441,1039,7,1,94.61,7.9
1442,1040,63,1,20.43,10.5
1443,1041,25,2,71.55,17.6
1444,1042,12,3,133.33,9.7
1445,1043,19,1,29.55,10.3
1446,1044,18,1,62.2,5.6
1447,1045,27,1,113.68,1.8
1448,1046,57,1,54.99,0.2
1449,1046,56,1,62.16,4.0
1450,1046,15,1,34.46,9.5
1451,1047,9,1,65.03,9.2
1452,1047,1,1,98.14,7.8
1453,1048,1,1,100.92,5.2
1454,1049,22,1,87.44,7.1
1455,1049,25,1,86.89,0.0
1456,1050,45,1,35.18,4.6
1457,1051,10,1,114.43,4.3
1458,1052,11,1,91.01,10.7
1459,1052,10,1,105.27,11.9
1460,1053,47,1,63.42,6.2
1461,1054,11,1,83.79,17.8
1462,1055,8,1,63.95,0.0
1463,1056,7,2,90.2,12.2
1464,1056,39,1,51.97,5.5
1465,1057,51,1,126.47,4.2
1466,1057,31,1,87.88,7.8
1467,1058,66,3,40.83,5.0
1468,1058,53,1,115.7,0.7
1469,1059,33,1,91.23,2.8
1470,1059,13,1,83.72,15.2
1471,1060,39,1,49.8,9.4
1472,1060,12,1,136.05,7.9
1473,1061,4,1,103.82,10.9
1474,1061,16,1,114.94,4.6
1475,1062,15,2,35.54,6.7
1476,1062,53,1,111.06,4.7
1477,1063,27,1,99.05,14.4
1478,1063,16,1,118.43,1.7
1479,1064,37,1,105.59,2.3
1480,1065,27,2,102.21,11.7
1481,1065,51,1,119.63,9.4
1482,1065,40,1,90.53,0.0
1483,1066,6,1,58.28,16.2
1484,1067,17,1,52.94,1.7
1485,1068,31,2,93.22,2.2
1486,1068,8,1,60.05,6.1
1487,1069,49,1,49.97,5.0
1488,1069,38,1,20.89,9.7
1489,1069,26,1,31.91,9.0
1490,1070,14,1,52.24,16.2
1491,1071,20,1,46.88,0.0
1492,1072,42,1,91.25,10.1
1493,1073,39,2,53.72,2.3
1494,1073,42,2,99.35,2.1
1495,1073,59,1,109.93,3.6
1496,1074,44,1,90.97,10.2
1497,1075,2,2,116.5,7.3
1498,1076,31,1,87.56,8.2
1499,1076,12,1,123.73,16.2
1500,1077,61,1,79.83,11.7
1501,1078,52,1,50.21,10.8
1502,1079,58,1,39.6,7.8
1503,1079,61,2,87.24,3.5
1504,1080,3,2,29.3,12.1
1505,1080,51,1,124.56,5.7
1506,1080,57,2,54.2,1.7
1507,1081,16,2,110.54,8.2
1508,1082,3,1,30.55,8.3
1509,1083,14,2,56.31,9.6
1510,1084,9,1,71.64,0.0
1511,1084,39,1,50.96,7.3
1512,1085,56,1,58.88,9.0
1513,1086,57,2,55.12,0.0
1514,1087,14,2,53.32,14.4
1515,1087,34,1,70.36,10.2
1516,1088,24,1,48.8,17.5
1517,1088,39,1,54.99,0.0
1518,1089,40,1,90.53,0.0
1519,1090,10,1,114.47,4.2
1520,1091,51,1,127.49,3.4
1521,1092,65,1,28.94,6.4
1522,1093,28,2,99.15,9.3
1523,1093,47,2,61.57,8.9
1524,1094,26,1,33.83,3.5
1525,1095,34,1,69.0,11.9
1526,1095,44,2,97.93,3.3
1527,1096,4,2,102.95,11.7
1528,1096,2,1,112.95,10.2
1529,1097,34,1,75.17,4.0
1530,1098,59,1,114.03,0.0
1531,1099,33,1,80.34,14.4
1532,1100,42,1,101.39,0.1
1533,1101,23,1,108.49,14.1
1534,1102,20,3,42.43,9.5
1535,1102,58,1,39.46,8.2
1536,1103,26,1,31.96,8.8
1537,1104,8,2,60.5,5.4
1538,1105,42,2,97.08,4.4
1539,1106,34,1,75.48,3.6
1540,1106,29,1,70.32,4.0
1541,1107,19,1,32.34,1.9
1542,1108,60,1,69.16,3.0
1543,1109,53,1,116.49,0.0
1544,1110,7,1,96.67,5.9
1545,1111,2,1,113.82,9.5
1546,1112,37,1,103.83,3.9
1547,1113,66,1,39.25,8.7
1548,1113,58,1,38.94,9.4
1549,1114,60,1,68.2,4.3
1550,1115,55,2,31.49,4.4
1551,1115,59,2,94.34,17.3
1552,1116,61,1,90.36,0.0
1553,1116,57,1,55.12,0.0
1554,1117,35,1,19.77,6.6
1555,1118,32,1,86.27,5.3
1556,1119,3,1,29.78,10.6
1557,1119,12,1,136.81,7.4
1558,1120,27,1,108.3,6.4
1559,1121,27,1,108.06,6.6
1560,1121,14,1,60.8,2.4
1561,1122,14,1,60.93,2.2
1562,1123,7,1,97.51,5.1
1563,1124,19,1,29.84,9.5
1564,1125,49,1,48.99,6.8
1565,1126,10,1,113.0,5.5
1566,1127,43,1,16.78,6.9
1567,1127,13,1,94.53,4.2
1568,1128,62,1,25.21,7.1
1569,1129,33,1,91.6,2.4
1570,1130,5,1,31.67,2.5
1571,1131,66,1,42.98,0.0
1572,1132,44,1,101.26,0.0
1573,1133,38,1,22.28,3.7
1574,1133,16,1,112.43,6.7
1575,1134,58,1,41.61,3.2
1576,1135,37,1,100.25,7.3
1577,1136,53,2,111.54,4.3
1578,1136,5,1,31.96,1.6
1579,1136,13,1,94.92,3.8
1580,1137,56,1,57.47,11.2
1581,1137,28,2,100.21,8.3
1582,1137,30,1,28.14,6.9
1583,1138,30,1,27.73,8.3
1584,1138,61,1,85.1,5.8
1585,1139,13,1,92.18,6.6
1586,1139,20,3,46.9,0.0
1587,1140,28,1,96.85,11.4
1588,1141,17,1,52.15,3.1
1589,1142,20,2,39.9,14.9
1590,1143,48,1,52.0,6.2
1591,1143,66,1,37.72,12.2
1592,1144,4,1,100.15,14.1
1593,1144,23,1,122.34,3.1
1594,1145,52,1,56.29,0.0
1595,1145,58,1,40.01,6.9
1596,1146,8,1,58.86,8.0
1597,1146,42,1,100.53,1.0
1598,1147,23,1,104.2,17.5
1599,1147,14,1,57.95,7.0
1600,1148,39,2,53.73,2.3
1601,1148,31,2,89.15,6.5
1602,1149,38,1,23.13,0.0
1603,1150,40,1,90.53,0.0
1604,1151,49,1,52.58,0.0
1605,1152,64,2,45.65,9.3
1606,1153,15,1,32.67,14.3
1607,1153,56,1,59.55,8.0
1608,1154,65,1,28.06,9.3
1609,1154,17,1,48.82,9.3
1610,1155,37,1,105.66,2.3
1611,1155,17,1,46.82,13.0
1612,1155,8,1,56.86,11.1
1613,1156,9,1,68.41,4.5
1614,1157,36,1,41.88,0.0
1615,1157,59,1,113.07,0.8
1616,1158,44,1,97.31,3.9
1617,1159,31,1,94.63,0.7
1618,1159,20,1,44.26,5.6
1619,1160,37,2,102.0,5.6
1620,1161,8,2,63.13,1.3
1621,1162,8,1,59.45,7.0
1622,1163,61,1,83.78,7.3
1623,1163,11,1,93.65,8.1
1624,1164,49,1,50.08,4.8
1625,1165,55,1,29.96,9.0
1626,1166,66,2,38.49,10.4
1627,1166,45,1,36.89,0.0
1628,1167,15,1,36.71,3.6
1629,1168,9,1,65.87,8.0
1630,1169,64,1,50.33,0.0
1631,1170,42,1,96.21,5.2
1632,1171,44,1,97.28,4.0
1633,1172,28,2,104.69,4.2
1634,1172,57,1,54.0,2.0
1635,1173,38,1,20.16,12.8
1636,1174,23,1,119.68,5.3
1637,1174,7,1,82.7,19.5
1638,1175,54,1,60.78,7.3
1639,1175,50,1,35.38,2.8
1640,1176,35,1,21.1,0.3
1641,1176,62,2,22.87,15.8
1642,1177,43,1,16.59,7.9
1643,1178,24,1,52.28,11.6
1644,1178,63,2,22.22,2.6
1645,1178,10,1,114.76,4.0
1646,1179,8,1,58.73,8.2
1647,1180,16,1,114.91,4.6
1648,1181,29,1,73.22,0.0
1649,1182,5,1,28.63,11.9
1650,1183,3,1,29.09,12.7
1651,1184,34,1,75.83,3.2
1652,1185,56,1,64.27,0.7
1653,1185,41,1,89.14,4.1
1654,1186,57,1,51.75,6.1
1655,1187,44,2,92.84,8.3
1656,1188,24,1,53.78,9.1
1657,1188,17,1,47.1,12.5
1658,1188,57,1,50.69,8.0
1659,1189,59,2,111.83,1.9
1660,1190,19,2,32.96,0.0
1661,1190,14,1,56.18,9.8
1662,1191,6,1,67.71,2.6
1663,1191,61,2,79.37,12.2
1664,1192,31,1,91.76,3.8
1665,1193,42,1,100.3,1.2
1666,1193,57,1,47.26,14.3
1667,1194,32,1,86.24,5.3
1668,1194,26,1,30.31,13.5
1669,1195,25,1,86.89,0.0
1670,1196,46,1,35.19,7.4
1671,1197,5,2,27.75,14.6
1672,1198,28,1,96.82,11.4
1673,1198,56,1,58.91,9.0
1674,1199,14,1,58.41,6.2
1675,1200,39,2,53.76,2.2
1676,1201,26,1,34.36,2.0
1677,1201,11,1,91.41,10.3
1678,1202,62,1,25.21,7.1
1679,1202,34,1,68.61,12.4
1680,1203,52,1,47.28,16.0
1681,1203,16,1,120.44,0.0
1682,1204,14,1,60.81,2.4
